Time(s),Frequency(Hz)
1.167187500000000000e+01,3.840000000000000000e+02
1.167382812500000000e+01,5.120000000000000000e+02
1.167578125000000000e+01,5.120000000000000000e+02
1.167773437500000000e+01,3.840000000000000000e+02
1.167968750000000000e+01,5.120000000000000000e+02
1.168164062500000000e+01,0.000000000000000000e+00
1.168359375000000000e+01,7.680000000000000000e+02
1.168554687500000000e+01,2.560000000000000000e+02
1.168750000000000000e+01,5.120000000000000000e+02
1.168945312500000000e+01,2.560000000000000000e+02
1.169140625000000000e+01,2.560000000000000000e+02
1.169335937500000000e+01,3.840000000000000000e+02
1.169531250000000000e+01,3.840000000000000000e+02
1.169726562500000000e+01,0.000000000000000000e+00
1.169921875000000000e+01,3.840000000000000000e+02
1.170117187500000000e+01,3.840000000000000000e+02
1.170312500000000000e+01,0.000000000000000000e+00
1.170507812500000000e+01,0.000000000000000000e+00
1.170703125000000000e+01,5.120000000000000000e+02
1.170898437500000000e+01,5.120000000000000000e+02
1.171093750000000000e+01,2.560000000000000000e+02
1.171289062500000000e+01,2.560000000000000000e+02
1.171484375000000000e+01,6.400000000000000000e+02
1.171679687500000000e+01,6.400000000000000000e+02
1.171875000000000000e+01,7.680000000000000000e+02
1.172070312500000000e+01,6.400000000000000000e+02
1.172265625000000000e+01,6.400000000000000000e+02
1.172460937500000000e+01,6.400000000000000000e+02
1.172656250000000000e+01,2.560000000000000000e+02
1.172851562500000000e+01,1.280000000000000000e+02
1.173046875000000000e+01,0.000000000000000000e+00
1.173242187500000000e+01,0.000000000000000000e+00
1.173437500000000000e+01,6.400000000000000000e+02
1.173632812500000000e+01,5.120000000000000000e+02
1.173828125000000000e+01,0.000000000000000000e+00
1.174023437500000000e+01,5.120000000000000000e+02
1.174218750000000000e+01,3.840000000000000000e+02
1.174414062500000000e+01,2.560000000000000000e+02
1.174609375000000000e+01,1.280000000000000000e+02
1.174804687500000000e+01,0.000000000000000000e+00
1.175000000000000000e+01,0.000000000000000000e+00
1.175195312500000000e+01,2.560000000000000000e+02
1.175390625000000000e+01,7.680000000000000000e+02
1.175585937500000000e+01,0.000000000000000000e+00
1.175781250000000000e+01,2.560000000000000000e+02
1.175976562500000000e+01,6.400000000000000000e+02
1.176171875000000000e+01,6.400000000000000000e+02
1.176367187500000000e+01,7.680000000000000000e+02
1.176562500000000000e+01,2.560000000000000000e+02
1.176757812500000000e+01,2.560000000000000000e+02
1.176953125000000000e+01,2.560000000000000000e+02
1.177148437500000000e+01,2.560000000000000000e+02
1.177343750000000000e+01,2.560000000000000000e+02
1.177539062500000000e+01,1.280000000000000000e+02
1.177734375000000000e+01,1.280000000000000000e+02
1.177929687500000000e+01,2.560000000000000000e+02
1.178125000000000000e+01,2.560000000000000000e+02
1.178320312500000000e+01,2.560000000000000000e+02
1.178515625000000000e+01,2.560000000000000000e+02
1.178710937500000000e+01,3.840000000000000000e+02
1.178906250000000000e+01,2.560000000000000000e+02
1.179101562500000000e+01,7.680000000000000000e+02
1.179296875000000000e+01,7.680000000000000000e+02
1.179492187500000000e+01,3.840000000000000000e+02
1.179687500000000000e+01,3.840000000000000000e+02
1.179882812500000000e+01,3.840000000000000000e+02
1.180078125000000000e+01,3.840000000000000000e+02
1.180273437500000000e+01,2.560000000000000000e+02
1.180468750000000000e+01,1.280000000000000000e+02
1.180664062500000000e+01,2.560000000000000000e+02
1.180859375000000000e+01,1.280000000000000000e+02
1.181054687500000000e+01,0.000000000000000000e+00
1.181250000000000000e+01,3.840000000000000000e+02
1.181445312500000000e+01,3.840000000000000000e+02
1.181640625000000000e+01,2.560000000000000000e+02
1.181835937500000000e+01,2.560000000000000000e+02
1.182031250000000000e+01,2.560000000000000000e+02
1.182226562500000000e+01,3.840000000000000000e+02
1.182421875000000000e+01,3.840000000000000000e+02
1.182617187500000000e+01,3.840000000000000000e+02
1.182812500000000000e+01,2.560000000000000000e+02
1.183007812500000000e+01,1.280000000000000000e+02
1.183203125000000000e+01,2.560000000000000000e+02
1.183398437500000000e+01,2.560000000000000000e+02
1.183593750000000000e+01,2.560000000000000000e+02
1.183789062500000000e+01,2.560000000000000000e+02
1.183984375000000000e+01,2.560000000000000000e+02
1.184179687500000000e+01,1.280000000000000000e+02
1.184375000000000000e+01,1.280000000000000000e+02
1.184570312500000000e+01,7.680000000000000000e+02
1.184765625000000000e+01,7.680000000000000000e+02
1.184960937500000000e+01,0.000000000000000000e+00
1.185156250000000000e+01,2.560000000000000000e+02
1.185351562500000000e+01,2.560000000000000000e+02
1.185546875000000000e+01,0.000000000000000000e+00
1.185742187500000000e+01,5.120000000000000000e+02
1.185937500000000000e+01,2.560000000000000000e+02
1.186132812500000000e+01,3.840000000000000000e+02
1.186328125000000000e+01,1.280000000000000000e+02
1.186523437500000000e+01,0.000000000000000000e+00
1.186718750000000000e+01,0.000000000000000000e+00
1.186914062500000000e+01,6.400000000000000000e+02
1.187109375000000000e+01,0.000000000000000000e+00
1.187304687500000000e+01,5.120000000000000000e+02
1.187500000000000000e+01,5.120000000000000000e+02
1.187695312500000000e+01,5.120000000000000000e+02
1.187890625000000000e+01,2.560000000000000000e+02
1.188085937500000000e+01,1.280000000000000000e+02
1.188281250000000000e+01,0.000000000000000000e+00
1.188476562500000000e+01,6.400000000000000000e+02
1.188671875000000000e+01,2.560000000000000000e+02
1.188867187500000000e+01,2.560000000000000000e+02
1.189062500000000000e+01,2.560000000000000000e+02
1.189257812500000000e+01,5.120000000000000000e+02
1.189453125000000000e+01,6.400000000000000000e+02
1.189648437500000000e+01,5.120000000000000000e+02
1.189843750000000000e+01,2.560000000000000000e+02
1.190039062500000000e+01,2.560000000000000000e+02
1.190234375000000000e+01,2.560000000000000000e+02
1.190429687500000000e+01,2.560000000000000000e+02
1.190625000000000000e+01,2.560000000000000000e+02
1.190820312500000000e+01,2.560000000000000000e+02
1.191015625000000000e+01,2.560000000000000000e+02
1.191210937500000000e+01,2.560000000000000000e+02
1.191406250000000000e+01,3.840000000000000000e+02
1.191601562500000000e+01,0.000000000000000000e+00
1.191796875000000000e+01,0.000000000000000000e+00
1.191992187500000000e+01,6.400000000000000000e+02
1.192187500000000000e+01,5.120000000000000000e+02
1.192382812500000000e+01,8.960000000000000000e+02
1.192578125000000000e+01,5.120000000000000000e+02
1.192773437500000000e+01,1.280000000000000000e+02
1.192968750000000000e+01,0.000000000000000000e+00
1.193164062500000000e+01,2.560000000000000000e+02
1.193359375000000000e+01,3.840000000000000000e+02
1.193554687500000000e+01,2.560000000000000000e+02
1.193750000000000000e+01,2.560000000000000000e+02
1.193945312500000000e+01,2.560000000000000000e+02
1.194140625000000000e+01,3.840000000000000000e+02
1.194335937500000000e+01,1.280000000000000000e+02
1.194531250000000000e+01,1.280000000000000000e+02
1.194726562500000000e+01,6.400000000000000000e+02
1.194921875000000000e+01,6.400000000000000000e+02
1.195117187500000000e+01,3.840000000000000000e+02
1.195312500000000000e+01,5.120000000000000000e+02
1.195507812500000000e+01,8.960000000000000000e+02
1.195703125000000000e+01,6.400000000000000000e+02
1.195898437500000000e+01,6.400000000000000000e+02
1.196093750000000000e+01,7.680000000000000000e+02
1.196289062500000000e+01,7.680000000000000000e+02
1.196484375000000000e+01,2.560000000000000000e+02
1.196679687500000000e+01,2.560000000000000000e+02
1.196875000000000000e+01,1.280000000000000000e+03
1.197070312500000000e+01,2.560000000000000000e+02
1.197265625000000000e+01,2.560000000000000000e+02
1.197460937500000000e+01,2.560000000000000000e+02
1.197656250000000000e+01,1.280000000000000000e+02
1.197851562500000000e+01,8.960000000000000000e+02
1.198046875000000000e+01,2.560000000000000000e+02
1.198242187500000000e+01,3.840000000000000000e+02
1.198437500000000000e+01,2.560000000000000000e+02
1.198632812500000000e+01,1.280000000000000000e+02
1.198828125000000000e+01,1.280000000000000000e+02
1.199023437500000000e+01,2.560000000000000000e+02
1.199218750000000000e+01,6.400000000000000000e+02
1.199414062500000000e+01,6.400000000000000000e+02
1.199609375000000000e+01,2.560000000000000000e+02
1.199804687500000000e+01,2.560000000000000000e+02
1.200000000000000000e+01,2.560000000000000000e+02
1.200195312500000000e+01,3.840000000000000000e+02
1.200390625000000000e+01,2.560000000000000000e+02
1.200585937500000000e+01,2.560000000000000000e+02
1.200781250000000000e+01,0.000000000000000000e+00
1.200976562500000000e+01,6.400000000000000000e+02
1.201171875000000000e+01,2.560000000000000000e+02
1.201367187500000000e+01,5.120000000000000000e+02
1.201562500000000000e+01,3.840000000000000000e+02
1.201757812500000000e+01,2.560000000000000000e+02
1.201953125000000000e+01,2.560000000000000000e+02
1.202148437500000000e+01,1.280000000000000000e+02
1.202343750000000000e+01,1.280000000000000000e+02
1.202539062500000000e+01,1.280000000000000000e+02
1.202734375000000000e+01,1.280000000000000000e+02
1.202929687500000000e+01,2.560000000000000000e+02
1.203125000000000000e+01,3.840000000000000000e+02
1.203320312500000000e+01,2.560000000000000000e+02
1.203515625000000000e+01,2.560000000000000000e+02
1.203710937500000000e+01,5.120000000000000000e+02
1.203906250000000000e+01,6.400000000000000000e+02
1.204101562500000000e+01,2.560000000000000000e+02
1.204296875000000000e+01,3.840000000000000000e+02
1.204492187500000000e+01,3.840000000000000000e+02
1.204687500000000000e+01,1.280000000000000000e+02
1.204882812500000000e+01,1.280000000000000000e+02
1.205078125000000000e+01,1.280000000000000000e+02
1.205273437500000000e+01,7.680000000000000000e+02
1.205468750000000000e+01,6.400000000000000000e+02
1.205664062500000000e+01,3.840000000000000000e+02
1.205859375000000000e+01,6.400000000000000000e+02
1.206054687500000000e+01,2.560000000000000000e+02
1.206250000000000000e+01,2.560000000000000000e+02
1.206445312500000000e+01,2.560000000000000000e+02
1.206640625000000000e+01,2.560000000000000000e+02
1.206835937500000000e+01,2.560000000000000000e+02
1.207031250000000000e+01,2.560000000000000000e+02
1.207226562500000000e+01,2.560000000000000000e+02
1.207421875000000000e+01,3.840000000000000000e+02
1.207617187500000000e+01,5.120000000000000000e+02
1.207812500000000000e+01,6.400000000000000000e+02
1.208007812500000000e+01,6.400000000000000000e+02
1.208203125000000000e+01,1.024000000000000000e+03
1.208398437500000000e+01,1.280000000000000000e+02
1.208593750000000000e+01,6.400000000000000000e+02
1.208789062500000000e+01,8.960000000000000000e+02
1.208984375000000000e+01,1.280000000000000000e+02
1.209179687500000000e+01,1.280000000000000000e+02
1.209375000000000000e+01,1.280000000000000000e+02
1.209570312500000000e+01,5.120000000000000000e+02
1.209765625000000000e+01,5.120000000000000000e+02
1.209960937500000000e+01,5.120000000000000000e+02
1.210156250000000000e+01,2.560000000000000000e+02
1.210351562500000000e+01,2.560000000000000000e+02
1.210546875000000000e+01,2.560000000000000000e+02
1.210742187500000000e+01,2.560000000000000000e+02
1.210937500000000000e+01,2.560000000000000000e+02
1.211132812500000000e+01,2.560000000000000000e+02
1.211328125000000000e+01,7.680000000000000000e+02
1.211523437500000000e+01,6.400000000000000000e+02
1.211718750000000000e+01,3.840000000000000000e+02
1.211914062500000000e+01,2.560000000000000000e+02
1.212109375000000000e+01,2.560000000000000000e+02
1.212304687500000000e+01,2.560000000000000000e+02
1.212500000000000000e+01,2.560000000000000000e+02
1.212695312500000000e+01,2.560000000000000000e+02
1.212890625000000000e+01,2.560000000000000000e+02
1.213085937500000000e+01,2.560000000000000000e+02
1.213281250000000000e+01,2.560000000000000000e+02
1.213476562500000000e+01,1.280000000000000000e+02
1.213671875000000000e+01,1.280000000000000000e+02
1.213867187500000000e+01,1.280000000000000000e+02
1.214062500000000000e+01,0.000000000000000000e+00
1.214257812500000000e+01,1.280000000000000000e+02
1.214453125000000000e+01,2.560000000000000000e+02
1.214648437500000000e+01,1.280000000000000000e+02
1.214843750000000000e+01,1.280000000000000000e+02
1.215039062500000000e+01,2.560000000000000000e+02
1.215234375000000000e+01,1.280000000000000000e+02
1.215429687500000000e+01,1.280000000000000000e+02
1.215625000000000000e+01,2.560000000000000000e+02
1.215820312500000000e+01,3.840000000000000000e+02
1.216015625000000000e+01,3.840000000000000000e+02
1.216210937500000000e+01,2.560000000000000000e+02
1.216406250000000000e+01,5.120000000000000000e+02
1.216601562500000000e+01,3.840000000000000000e+02
1.216796875000000000e+01,2.560000000000000000e+02
1.216992187500000000e+01,2.560000000000000000e+02
1.217187500000000000e+01,8.960000000000000000e+02
1.217382812500000000e+01,2.560000000000000000e+02
1.217578125000000000e+01,2.560000000000000000e+02
1.217773437500000000e+01,2.560000000000000000e+02
1.217968750000000000e+01,5.120000000000000000e+02
1.218164062500000000e+01,5.120000000000000000e+02
1.218359375000000000e+01,5.120000000000000000e+02
1.218554687500000000e+01,5.120000000000000000e+02
1.218750000000000000e+01,5.120000000000000000e+02
1.218945312500000000e+01,5.120000000000000000e+02
1.219140625000000000e+01,6.400000000000000000e+02
1.219335937500000000e+01,6.400000000000000000e+02
1.219531250000000000e+01,2.560000000000000000e+02
1.219726562500000000e+01,2.560000000000000000e+02
1.219921875000000000e+01,7.680000000000000000e+02
1.220117187500000000e+01,7.680000000000000000e+02
1.220312500000000000e+01,1.280000000000000000e+02
1.220507812500000000e+01,2.560000000000000000e+02
1.220703125000000000e+01,2.560000000000000000e+02
1.220898437500000000e+01,5.120000000000000000e+02
1.221093750000000000e+01,5.120000000000000000e+02
1.221289062500000000e+01,5.120000000000000000e+02
1.221484375000000000e+01,6.400000000000000000e+02
1.221679687500000000e+01,7.680000000000000000e+02
1.221875000000000000e+01,8.960000000000000000e+02
1.222070312500000000e+01,8.960000000000000000e+02
1.222265625000000000e+01,7.680000000000000000e+02
1.222460937500000000e+01,1.280000000000000000e+02
1.222656250000000000e+01,2.560000000000000000e+02
1.222851562500000000e+01,6.400000000000000000e+02
1.223046875000000000e+01,5.120000000000000000e+02
1.223242187500000000e+01,2.560000000000000000e+02
1.223437500000000000e+01,3.840000000000000000e+02
1.223632812500000000e+01,3.840000000000000000e+02
1.223828125000000000e+01,6.400000000000000000e+02
1.224023437500000000e+01,1.280000000000000000e+02
1.224218750000000000e+01,2.560000000000000000e+02
1.224414062500000000e+01,2.560000000000000000e+02
1.224609375000000000e+01,2.560000000000000000e+02
1.224804687500000000e+01,2.560000000000000000e+02
1.225000000000000000e+01,2.560000000000000000e+02
1.225195312500000000e+01,2.560000000000000000e+02
1.225390625000000000e+01,2.560000000000000000e+02
1.225585937500000000e+01,6.400000000000000000e+02
1.225781250000000000e+01,6.400000000000000000e+02
